"","786-0","A498","A549/ATCC","ACHN","BT-549","CAKI-1","CCRF-CEM","COLO 205","DU-145","EKVX","HCC-2998","HCT-116","HCT-15","HL-60(TB)","HOP-62","HOP-92","HS 578T","HT29","IGROV1","K-562","KM12","LOX IMVI","M14","MALME-3M","MCF7","MDA-MB-231/ATCC","MDA-MB-435","MOLT-4","NCI-H226","NCI-H23","NCI-H322M","NCI-H460","NCI-H522","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","RXF-393","SF-268","SF-295","SF-539","SK-MEL-28","SK-MEL-5","SK-OV-3","SN12C","SNB-19","SNB-75","SR","SW-620","T-47D","TK-10","U251","UACC-257","UACC-62","UO-31"
"X-3489",-0.492078535042672,0.037030730944967,-2.21759143507263,0.194927538618891,-2.21759143507263,0.165215204871901,-2.21759143507263,-2.21759143507263,-1.26650103555357,-1.01061874680114,-2.21759143507263,-2.21759143507263,-0.295718215564514,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,0.709584733174359,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-0.628905848308753,-2.21759143507263,-0.452714702422716,1.16005964831611,0.277389698810864,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-2.21759143507263,-1.8008773579864,-0.118726938570752,-0.315330849780717,-2.21759143507263,-2.21759143507263
"X-3498",-3.39592867633114,-3.39592867633114,-0.455020116744196,0.0962618530584035,-3.39592867633114,-0.264766679455031,-3.39592867633114,-0.965784284662087,-1.2584251525812,-3.39592867633114,-0.111954932804982,-3.39592867633114,-3.39592867633114,-3.39592867633114,-2.09953567355091,-3.39592867633114,-2.89253530263145,-3.39592867633114,-3.39592867633114,-3.39592867633114,-3.39592867633114,0.988896720854793,-3.39592867633114,-1.14029543387925,-0.731365994518644,-3.39592867633114,-3.39592867633114,-3.39592867633114,-0.788364746672851,-3.39592867633114,-0.0624045078507195,-1.30519407912756,-3.39592867633114,-3.39592867633114,-1.47126200155643,-3.39592867633114,-3.39592867633114,-2.97709959788992,-3.39592867633114,-3.39592867633114,-3.39592867633114,-0.729770092762002,0.479920350863698,1.39689015256858,-2.08824451278598,-3.39592867633114,-2.28865194001306,0.756169328139299,-0.228818690495881,0.719548541088797,0.304900380644023,-3.39592867633114,-0.479954975960182,-3.39592867633114,-0.426625473554056,-3.39592867633114,-0.122910181924723,-1.09131516674595
"X-3603",-0.398461943076661,-0.267513706970056,0.0690146779151805,0.216196155372542,-0.248107861595691,-0.0218043703183484,-0.367731784500487,-0.0954195650786826,-0.133949257777183,0.0658020583957461,-0.0795796516588516,0.203723209892378,0.179723351800977,-0.606034724339757,-0.217591435072627,0.211219909998848,-0.175164272892737,-0.164345361742466,0.328453532564149,-0.0276749584428483,-0.419532880296971,0.0533430760859361,-0.904188075228695,-0.0805963501088843,0.0763310551341504,-0.145073453101377,-0.29218075149331,-0.0345543075038763,-0.00481701629777596,0.173340676410745,0.106124940230738,0.526068811667588,0.0935601761623378,0.243262859637728,-0.287477585010582,0.160059648316108,-0.0179038744219608,-0.486004020632987,0.0962618530584035,-0.0335695326937017,-0.393399850020401,-0.343732465205711,0.0817940911636473,0.211635253327149,-0.0985055449524252,-0.580640894771063,-0.202571917847687,0.0894981508391026,0.0337460115926314,0.0575080365946656,-0.0775484017057158,-0.0872224121120629,-0.440263475567017,0.111476519934597,0.0252650888235369,-0.0513991525066443,0.0690146779151805,0.123886876384023
"X-3658",-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,0.0845178711562702,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631,-1.04097178105631
"X-3668",-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-0.821126041830205,-1.51870105845243,-0.821126041830205,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-0.0144995696951151,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-0.821126041830205,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-1.51870105845243,-0.821126041830205,-1.51870105845243,-1.51870105845243
"X-3697",-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,0.145786128695057,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448,-1.15842936260448
"X-3705",-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-0.0553913931472612,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634,-1.38835545662634
"X-3772",1.10947200315237,0.898788797111554,-1.63935479753978,0.830525770328544,-2.96578428466209,1.1514258999823,-2.96578428466209,0.0885939232689887,-0.243545976242434,-1.9789941418797,-1.20645087746743,0.0644230284603598,0.349365277594213,-2.96578428466209,-1.36835243197871,-2.96578428466209,-2.96578428466209,-1.19539568895843,-1.51182779609094,-0.61116757106855,-0.911406076731012,-0.729770092762002,-1.41888982477445,0.823749360308273,-1.61116757106855,-0.536726315068309,0.336473830085142,-2.96578428466209,-2.96578428466209,-0.0533938919061937,-2.96578428466209,-2.96578428466209,-2.96578428466209,-2.96578428466209,-2.04295214518455,-2.96578428466209,-1.09131516674595,-2.50362287326922,-2.96578428466209,-2.96578428466209,0.747029277510904,-2.96578428466209,-0.163267919540864,-2.96578428466209,1.50825960981787,0.371465932402205,0.476813696865534,-2.96578428466209,-2.96578428466209,-2.96578428466209,-0.0856906175520678,-2.96578428466209,0.19828459665696,-2.96578428466209,-0.053893007995202,-0.369594528517677,-0.813499442355505,0.119909463735197
"X-3776",-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-0.0409717810563062,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.14135584924554,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999,-1.53951952995999
"X-3778",-6.15842936260448,-6.15842936260448,-6.15842936260448,-6.15842936260448,-0.023758579951236,-6.15842936260448,0.767231037023876,0.118138198883004,-0.613372965191094,-4.95083394319612,2.38579914207295,0.65779242135512,0.316531954326419,0.925746291958348,-0.589297090985047,-6.15842936260448,-0.778432211461591,-1.42921326804321,-0.510457064357526,1.63412855752504,3.04182704565466,-0.442222328605074,1.97697455890128,-1.98850436116217,0.362142550846718,-0.0593947118198087,1.16671544496642,1.24893957594801,-0.453373016393021,2.20079727370585,-0.98564470702293,-6.15842936260448,0.165215204871901,0.0561210519909089,-1.36711140391002,-1.95083394319612,-6.15842936260448,-0.0252259762881735,-0.0144995696951151,-6.15842936260448,-6.15842936260448,-1.52837897235479,-0.0933659063107079,-4.92139016530363,0.991317756900199,2.36746425999247,0.374807654490311,-2.08314123530025,-2.23559722312694,-2.8712666858778,-0.210340294529948,-0.574898817376459,0.572404647390332,-6.15842936260448,-1.77760757866355,1.2459012560306,1.25176957973798,-3.34617564113404
"X-3802",1.34236510432806,0.651223942989878,-1.19594644103265,0.542670779004718,-0.814344854064953,1.5036879533776,-2.55922493930755,-3.10780328953451,-1.16920383419866,-1.19759995988516,-3.10780328953451,-3.10780328953451,-3.10780328953451,-3.10780328953451,-3.10780328953451,-3.10780328953451,-1.76938707185858,-3.10780328953451,-3.10780328953451,-1.6229688233009,-3.10780328953451,-2.69276579025567,-3.10780328953451,-1.28396024468834,-1.28982725172034,0.328070499230985,-3.10780328953451,-3.10780328953451,-3.10780328953451,-3.10780328953451,-1.39846194307666,-3.10780328953451,-3.10780328953451,-2.63486740654747,-3.10780328953451,-3.10780328953451,1.8491986517647,-0.0918275784156513,-3.10780328953451,-1.48600402063299,-1.09234017214671,-3.10780328953451,-0.125530882083859,-3.10780328953451,-0.389929935709696,-0.669632824708147,0.818032474658095,-3.10780328953451,-3.10780328953451,-0.795859283219775,-3.10780328953451,-3.10780328953451,-3.10780328953451,-3.10780328953451,-0.600920074624132,-3.10780328953451,0.280164494359539,0.607231664562189
"X-3803",-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-0.127105590307387,-2.38835545662634,-2.38835545662634,0.204140716780225,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-0.673079211315362,-0.00481701629777579,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-2.38835545662634,-0.32313084196902,-2.38835545662634
"X-3806",-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-0.281620106233825,-1.36959452851768,-1.36959452851768,0.222804561045261,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,0.416119115004295,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768,-1.36959452851768
"X-3808",-2.08314123530025,-0.407363571393423,-2.08314123530025,-2.08314123530025,-2.08314123530025,-0.135005017093153,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,0.234296929396481,0.100304905795685,-0.0499049058263139,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-0.357221424882028,-0.826232932263293,-2.08314123530025,-2.08314123530025,-0.133949257777183,-2.08314123530025,-0.0360327312447563,0.857582955384148,0.0514881159578209,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-0.522150008316135,-2.08314123530025,-0.424042312540053,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,-2.08314123530025,0.849332117238769,-2.08314123530025,0.0238467419543677,-2.08314123530025,-0.364322987844299,1.41737997597302,-2.08314123530025,-2.08314123530025,0.502160842930043,-2.08314123530025,-0.449427630959967,-2.08314123530025,-1.48735170409473,-2.08314123530025,1.12366619645382,-2.08314123530025,-0.648371670897218,-2.08314123530025
"X-3810",-1.48600402063299,-0.291592016516404,-3.41119543298445,-1.75958389682822,0.478540441585002,0.0153072527878484,-3.41119543298445,-1.22431729826094,-0.153072152434976,0.641854264328711,0.150992853291108,1.90817242158435,1.07974787612233,-3.41119543298445,-0.13764780046798,-3.41119543298445,-2.09131516674595,-3.41119543298445,0.0398402645317911,-0.149867349101059,-0.0649174766813385,1.90200924364925,0.503857532577429,-0.0140138955478289,-3.41119543298445,3.08088502053439,0.563971603805183,-1.7401751506421,0.257815244574281,1.19008804076202,-3.41119543298445,-3.41119543298445,-0.520079649136302,-1.39592867633114,-2.99232607211458,-3.41119543298445,-0.359687570851587,0.93834853003026,-1.88718868116597,-2.36587144247496,-2.82964759667606,-0.771848309374867,-3.41119543298445,-0.193194780765159,1.34416568956372,2.00886930042948,-0.183332034136416,-0.340075441597622,-3.41119543298445,-3.41119543298445,-1.94897599697553,-3.41119543298445,-3.41119543298445,0.405266292704856,-0.540218679496759,-0.0603972796439563,4.20260056107113,-0.874789752441494
"X-3816",-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-1.07501335441685,-2.28630418515664,-2.28630418515664,-2.28630418515664,0.547614341948852,-2.28630418515664,-0.0499049058263139,-2.28630418515664,-2.28630418515664,-2.28630418515664,-1.8712666858778,-2.28630418515664,-0.0985055449524252,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-0.504304837375931,-2.28630418515664,-0.784217876784379,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,0.00144197417390632,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-0.713907425634527,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,0.365879136827992,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,-2.28630418515664,0.184386098756703,-2.28630418515664
"X-3824",-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-0.871266685877797,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.22994623650161,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,0.191983691135931,-0.871266685877797,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472,-1.64385618977472
"X-3830",-1.66200353648498,-0.603840510926846,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-0.283960244688342,-0.852910427420867,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.66200353648498,-0.878321443411748,-1.66200353648498,-1.66200353648498,-1.66200353648498,-1.24696603720614,-1.66200353648498
"X-3832 - possible phenol sulfate",-2.19759995988516,-1.57992188402063,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,1.27082791555366,-2.19759995988516,-2.19759995988516,-1.12553088208386,-2.19759995988516,-2.19759995988516,-0.872146646283784,-2.19759995988516,-0.771027430239839,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,0.0143552929770701,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,0.0162585848637904,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,-2.19759995988516,0.100304905795685,-2.19759995988516
"X-3833",-0.426625473554056,-0.274476954470972,-2.10780328953451,-0.0306192350583921,-2.10780328953451,0.35501626421955,-2.10780328953451,-2.10780328953451,-0.710755714843358,-1.02424754624668,-2.10780328953451,-1.35968757085159,-2.10780328953451,-2.10780328953451,-0.0954195650786824,-2.10780328953451,-2.10780328953451,-1.15200309344505,-2.10780328953451,-2.10780328953451,-1.0862010350493,-0.837360270446213,-0.335213785637587,0.0994074282918507,-2.10780328953451,0.188611922050151,-0.488026018218199,-2.10780328953451,-2.10780328953451,-0.438307278601691,-2.10780328953451,-2.10780328953451,-2.10780328953451,-2.10780328953451,-0.446803355491686,-2.10780328953451,-0.619270551496451,-0.948047920365278,-2.10780328953451,-2.10780328953451,-0.46394709975979,-1.18661213037519,-0.183332034136416,-2.10780328953451,-0.119249181125192,0.233069973936938,-2.10780328953451,-0.0750133544168454,-2.10780328953451,-2.10780328953451,-0.000480978514503093,-2.10780328953451,0.175471373948955,-0.77431375293851,-1.69276579025567,-2.10780328953451,0.651070831284678,-0.486004020632987
"X-3843",-1.19429481516149,-0.791482740194456,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-0.651389862460132,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-0.678841547724056,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-0.718647939344109,-0.275786313242642,-1.19429481516149,-0.640104054913617,-0.678841547724056,-1.19429481516149,-1.19429481516149,-0.377069649079823,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-1.19429481516149,-0.678841547724056
"X-3888",-2.06491747668134,-2.06491747668134,-1.35291578737105,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,0.718379893766175,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-0.754707176553473,-1.14135584924554,-0.0882445127859791,-2.06491747668134,-2.06491747668134,-2.06491747668134,-1.34862296155278,-2.06491747668134,-0.0350469470992008,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134,-2.06491747668134
"X-3893",-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-0.912310871392771,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.27171664893359,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-0.385211644005319,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-1.75146516386132,-0.115597447016313,-1.75146516386132
"X-3951",0.7982579326445,-0.0728620610314959,0.921817139846621,1.93947735037631,-2.24013400372371,2.3880058011598,-3.17136841831198,-0.13764780046798,-0.694321256757713,0.096711641071677,-3.17136841831198,-1.0479149813165,-2.49275506262407,-3.17136841831198,-0.0583928402233728,-2.23559722312694,-0.0760268388567608,-3.17136841831198,-1.03012810482696,-1.64385618977472,-0.600920074624132,0.362142550846719,-1.72737954533701,1.09017594979021,-0.464610560355934,-0.780082892466484,-0.202018631152166,-3.17136841831198,0.771463058365651,-1.37582110288256,-1.41119543298445,1.19177318627806,-3.17136841831198,-0.939721988075891,0.268634005481357,-1.89611075685528,-0.598005538196755,-0.614108846380673,-3.17136841831198,-2.6229688233009,0.536716055867096,0.479920350863698,2.05831649559082,4.24972343635354,-0.836071958075241,-0.888078409865702,-0.539519529959989,-0.0350469470992008,0.0565835283663675,3.44342983977849,-0.390875448604854,-3.17136841831198,-0.885410868198067,-2.33642766458248,0.288063200325316,-3.17136841831198,0.786596361890807,0.273814244587037
"X-3952",-0.149867349101059,-0.229805245048683,0.365692537197533,0.110585967411944,-0.132894270497345,0.350120022597505,-0.184424571137427,-0.302226180444814,0.144046369616707,-0.374573636275753,-0.128682019210431,0.096711641071677,0.184386098756703,0.235931248507409,0.297876155046095,-0.0449352314636488,0.0944612973914402,-0.0790715709911988,0.0426443374084937,0.149259365499623,-0.0394882898809754,0.209141397838592,-0.199807603836812,-0.28220478508312,-0.235597223126943,-0.396561576117946,-0.094905876256845,0.15618085423416,0.0304537965417137,0.0708472536342964,0.125210247558506,0.0989584800881688,0.071305034073133,0.179723351800977,0.0625822689878106,0.097610796626422,-0.269396270402207,-0.266501035553573,0.263034405833794,0.219091058246197,0.0138790774121292,0.060278011924109,-0.236730081481885,-0.0523961774536436,0.0367963559885765,0.144046369616707,-0.0375126715771904,-0.0469210473874926,0.177173669179956,0.0863308717604193,-0.453373016393021,-0.139765518339447,-0.170826967736705,-0.385211644005319,0.105678077894537,-0.0639117638201931,0.0219534411040491,-0.0301281048269633
"X-3955",-0.360304766600418,-0.809069140437385,-0.109358756036556,-1.83994035168389,-0.172451929471351,-1.94897599697553,-3.68038206579984,-1.85725982788392,1.62776246026894,0.202051973052273,-0.795859283219775,-0.920479660356474,-3.68038206579984,-3.68038206579984,0.0745054363636298,-0.210896782498619,1.84438565300257,0.65382435886596,-0.374573636275753,-3.68038206579984,-0.0111032791452072,-0.00916612539207436,-3.02718482932623,-0.725788044854721,0.800192396163188,-3.68038206579984,-1.59946207041627,-3.68038206579984,-0.274622380109006,-1.39719475367513,2.53040373588863,-0.56277226108709,-0.396561576117946,0.753319277744041,1.9741621677966,1.45855699294159,0.385891153619327,-0.364013496254377,0.635677012155701,-3.68038206579984,-1.23107466443625,0.533397225231901,1.17610997006748,1.27937224006127,1.40635525617904,2.67822217801949,-0.652145397979306,1.50910462538756,0.964706670005334,2.39094277280254,-3.68038206579984,-3.68038206579984,1.77357442277131,-0.0780559461404629,-1.41375567330301,2.30382944592199,-0.354759487354735,-2.43700461933405
