"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"ZWINT",9.28239349215829,10.6384359230413,7.9611603160297,10.4821020733042,7.6080700416681,9.86805086918331,10.5761063905545,9.61249996416937,10.1023694506335,10.512937953348,9.31673409359571,9.44811632606365,10.2189264493315,8.49024925074652,7.66249043512281,8.13288530502149,7.8542451165665,6.67242548341218,10.1549446683526,8.31152132523674
"CEP85",5.77610425133866,7.20359281208389,6.45285912940502,7.22785666930433,5.83541909313659,6.76155136541176,7.40939102100211,5.24031471099901,6.95768260223069,8.15431186207513,5.90207382056407,5.98641116280645,6.74281480456831,5.74146725606375,5.62058670368255,6.8214552466617,6.74416123015016,3.90689155740489,6.74416123015016,6.43629528643231
"YWHAE",10.6451180049847,10.44625624023,9.91901228322307,9.84093525845182,9.69313845577099,10.4401424579218,10.0749442369988,10.0678376808329,10.17791780465,9.87329031425693,10.757640029838,10.1256717763061,9.94544385100971,9.92925842343385,10.6438561987916,9.21553302401302,9.83557676082834,9.33046878899937,10.4953554022304,9.76105253556468
"MAGI1",4.00000090168412,3.26303590864035,4.88752575813848,3.97269357291801,5.98185288156425,4.12101623009621,5.61471013854274,6.06177641355899,5.65821176843395,4.43962380239339,5.27052931613586,5.07038975726486,5.77873450690379,5.84549030184784,5.50779495727449,3.89724139382618,4.59096183997112,4.68369701566634,4.39917177756139,5.61765141325521
"LTF",2.58496490521089,2.3785143976646,2.00000360673309,1.92600321511712,3.8678974521396,2.16992820742773,2.48542940340909,3.56071617709688,2.43296207893112,1.84800091403561,1.8875291699121,1.72247039626762,2.16992820742773,1.6780764135276,2.96347597358273,1.9634778231882,7.56985568426226,1.63227286934698,1.92600321511712,2.43296207893112
"NUDT16",5.09592484183913,4.20163464524283,5.69766291144641,4.32912431405011,4.86789695806621,5.01346270646131,4.96347458637707,4.67807246866528,4.04439499371882,4.24031509266422,5.46923511933241,5.6467389862709,5.85299783721451,5.57591766356991,5.46923511933241,6.07895155481123,5.32192845556108,5.67525166837803,4.49825150588832,5.8176235133084
"DOCK8",0.765543232779434,6.35755218055649,4.42626542572289,6.41616433366696,-0.321910061312061,1.4426878274713e-05,5.65248678173624,1.32193386565598,0.263046428242375,5.48542714920035,2.96347597358273,1.48543197964333,0.584972118656036,4.71149545729694,1.84800091403561,1.20164013374315,4.71699144295808,3.40599372070825,2.80735698304905,1.07039619785143
"TBX3",1.80735904403755,1.32193386565598,1.84800091403561,1.72247039626762,3.29278322136489,1.20164013374315,2.45943424171681,3.24792903206915,4.12101623009621,3.24792903206915,2.43296207893112,1.6780764135276,2.40599508173938,2.45943424171681,4.74953480398702,3.00000180336767,1.72247039626762,1.72247039626762,2.00000360673309,2.3785143976646
"TPD52L3",1.6780764135276,-0.73694154944923,2.86789844028588,3.40599372070825,0.263046428242375,3.45943293017765,1.37851717207014,1.00000721345717,2.40599508173938,2.10434001491558,0.263046428242375,1.4426878274713e-05,1.37851717207014,0.848004921505136,1.63227286934698,2.92600131683792,2.78659845275167,1.07039619785143,1.63227286934698,1.9634778231882
"DTX4",6.87774437262715,6.31288313675542,7.12825225540069,6.52982110266451,7.11061390989272,6.78398054459985,6.82908857089099,8.02624682798747,6.44460097934812,6.09170004567566,7.65463610012573,9.17467608465268,7.73741643354226,9.86186235556367,7.78004764169858,6.46270691424102,6.9646297822286,7.16992510162946,5.87036496619792,6.44790991399923
"PROSER3",5.6438564783137,6.14567765896611,5.9680909825077,6.04220677904253,5.16992540219088,5.66391412667118,6.42961613156774,5.3957486708619,6.14974732270115,6.45779142438516,6.20163405718799,6.20163405718799,6.85049953877502,6.09803229357293,5.63226850636542,6.10013688159083,5.41278186399924,5.86789671102946,5.96578451549327,5.86294749590665
"APBA1",3.26303590864035,5.32553069134184,5.72792072676978,3.58496370296652,3.98185356638758,4.28540295870567,3.6667577278647,4.14567827027735,2.13750680259857,3.5484378577682,4.21723149186296,3.47248907118742,4.55458946559029,4.19377253175441,5.20163425320629,4.89239151166923,6.35049742388499,5.08321379382268,4.14567827027735,3.83794425076833
"SNU13",4.84297933446944,4.71699144295808,4.95884313913225,5.52982125880032,5.37155921108898,5.22881907521451,5.04875974777932,5.23266114048571,5.31469688814243,5.00898923126912,4.62643972078426,4.7602214788262,4.54225866894921,5.17392733163827,5.84799715702282,5.13339953644137,5.86542422577367,4.70597845443914,4.30012445690134,4.53605352209139
"IFT140",3.60881042521196,3.99095576775208,3.60881042521196,4.82781953260844,2.29278469350044,2.80735698304905,2.80735698304905,3.32192953758168,3.30742998245923,4.00000090168412,2.84799891029667,3.43296074310423,3.40599372070825,3.24792903206915,3.6780730322177,3.8678974521396,3.45943293017765,3.15380695708379,3.21723226750483,3.6205875833742
"CARNMT1",3.81762428069904,3.9448593826222,5.41616450260078,4.78136023814094,3.39231879677338,4.35049795428741,4.54843724123225,4.34340853298485,3.87774523137387,5.0531117710062,4.54225866894921,4.35755270837159,4.03562478942255,4.27052968989091,4.34340853298485,5.06608962111294,3.93546069074292,5.18982495413888,4.07039018663819,4.08746368989423
"DPM3",8.0585330243162,7.76354443068578,8.54997718126422,5.40599269993406,7.19770825623208,8.03617366751329,7.33539044402488,7.49265445112413,7.66320234975344,6.77346905977859,6.09592463091885,8.22110377371556,7.83731261860673,6.58646467601073,6.27798493321406,7.14057427995618,8.29874999306243,7.65606734525237,8.93044170260815,7.48300965780708
"PEA15",10.1738020520478,7.41447392099687,8.53332977124497,7.62570891611231,11.0144389934767,8.55074682385511,9.33583696270383,7.71561892770921,10.4296159746621,7.09908486612126,9.7618836289826,9.71579045202285,10.4898479704719,9.74449752256674,10.2519557476003,8.6688850197133,8.10066239156239,9.75838981472715,9.52943057366841,8.87651697726064
"RASGRF2",6.84172170690832,3.89724139382618,4.70597845443914,4.48542747123038,3.71149600794359,4.72246657094638,4.42626542572289,4.19377253175441,4.16188848835155,4.24792827275656,4.59096183997112,4.16992580293933,4.94953539990854,4.58496310184396,4.75488803649487,5.09592484183913,2.32193098027456,4.14567827027735,4.17791858926471,4.26303515723727
"CEP78",6.40429023477482,7.04111164491319,5.73606389854628,6.00225267680079,4.49825150588832,4.87282925192219,5.84046348564876,5.14567786273655,5.70873931720946,7.76022101301148,6.05093718282627,6.14771392583522,5.91647688329449,5.09592484183913,6.57137358767614,5.66106576492452,4.51727632320728,6.46434169614672,4.60288500241996,6.45450510206079
"DBR1",5.98641116280645,6.20945356058773,6.14567765896611,5.98868491396822,5.21723110404186,6.21723091013128,6.06608940578537,5.89481800577768,5.28169862097154,7.51333290270537,6.14363851398073,6.64961560275813,6.86542410204341,5.74416136472991,6.28909688690783,6.02236803498152,5.61471013854274,5.58796528881925,6.0725348140907,6.60436804816661
"MCU",6.73606376320905,6.43462839442227,7.60659035439285,7.05961496444527,6.28909688690783,8.8173035078137,7.04220666958161,6.41278169466887,7.11374227021489,7.15076284588216,7.2564446908289,7.4594317006086,8.23840478709644,7.1578522701708,7.33449685777672,7.39917117928754,5.8099291228863,7.62351581464952,7.08746294733085,6.878970632725
"ABHD14A",7.16691635196629,6.85673688059667,7.64961553091077,7.24697815459135,7.01346237147026,7.2937016340307,6.72928098200242,7.04439422865353,7.38370437886297,7.35226426155055,7.53060149254252,6.79571513635726,7.17791789182948,7.23266085271414,7.41785259925403,7.35755209258729,8.86263738855117,6.67242548341218,7.4577913423206,6.53449758936869
"SMAD6",4.45285962347852,4.10433749859068,2.53605538764331,2.48542940340909,4.7970134967911,4.77082957449212,3.52356321057389,4.0959252636796,2.86789844028588,3.57289088076885,2.80735698304905,4.07039018663819,4.36457313263308,4.92599989312688,2.74416324884498,3.12101705923057,2.96347597358273,3.9448593826222,3.6205875833742,3.15380695708379
"OR2C1",5.99548474500524,5.74685045175632,6.11061401428453,5.40599269993406,6.22689400618754,5.5422583593581,5.51727600820846,6.37851179665457,6.04439433794859,6.10643228720661,5.8073551796817,5.68088720194677,5.76288055860667,5.69209265447881,5.85299783721451,5.73876810696778,5.98641116280645,5.42961629893373,6.04220677904253,5.76818458949159
"ATP6V1D",3.39231879677338,2.40599508173938,3.91647759986458,2.56071739971824,3.00000180336767,2.98185447948484,1.07039619785143,2.40599508173938,2.63227054242512,2.53605538764331,3.18586813068963,3.73335542534653,1.43296475058118,3.27798623461347,4.16992580293933,3.78659740732162,0.485437132098016,3.6438573439303,3.33628481627466,2.10434001491558
"SEMA3D",5.2555011108172,1.37851717207014,0.584972118656036,3.15380695708379,3.24792903206915,7.06501225818116,3.83794425076833,4.84297933446944,1.84800091403561,1.8875291699121,8.24365008949495,3.75488857082607,1.43296475058118,1.92600321511712,3.37851301045983,6.22110391875862,5.28540258878401,3.08746453853762,1.8875291699121,3.23266229157142
"MLLT10P1",3.01792368910115,1.58496730969661,4.63226879723127,4.1292838413419,4.82781953260844,3.33628481627466,5.98641116280645,5.43962346997529,4.52982157107187,1.00000721345717,3.39231879677338,3.08746453853762,3.76553580716776,4.04439499371882,4.62643972078426,4.41953956567019,2.45943424171681,3.63226937896279,3.65535297360816,3.52356321057389
"CDHR3",4.59693573854208,4.44625689167613,4.81249873874808,3.36457383296997,3.87774523137387,4.41278220265993,4.41953956567019,3.71149600794359,4.24792827275656,4.22496713649474,4.47897245198125,4.71699144295808,4.23266152418105,4.1858673380007,4.52982157107187,4.80735543730574,3.81762428069904,4.36457313263308,3.5360541439423,4.39917177756139
"ADNP",8.00730770291698,7.90689065572081,7.7957150714295,7.78855528017966,7.33539044402488,7.60510914793129,7.22978026284891,7.094869538256,7.732676290901,8.24174491260104,7.91288939609283,8.21091486476427,8.21286116521761,7.94485850435847,8.27472761937093,7.78398047914183,6.86789658751106,7.30833912116117,6.5407094176333,6.97956821441333
"FARS2",5.00898923126912,2.86789844028588,3.21723226750483,5.28169862097154,4.19377253175441,2.67807415932188,3.58496370296652,5.28540258878401,3.13750516317519,2.20163699745981,3.00000180336767,5.11270054971319,3.29278322136489,3.27798623461347,3.35049866149034,3.40599372070825,3.93546069074292,4.91169206117294,2.82782105658073,3.49825214424854
"TTF1",6.9259995371989,8.08640169895932,6.71424565506564,7.23840483486779,6.37330037063673,6.68369659464649,6.75221350169585,7.13750362621407,6.61176270757969,6.90448421832671,7.18388355825472,6.90327946258204,6.21334747616672,6.21529049982283,6.95186762086123,6.79441599632263,7.29553946223974,6.24982473819502,6.65821162559288,6.97269276886851
"CTSO",7.89905481663409,6.00450161695378,7.60659035439285,6.12515533801211,7.98299363171783,6.04001589810243,6.40939110586652,7.99435349343513,7.34695697799651,6.40258592876391,6.85299771241392,6.99435355001141,6.46434169614672,8.86974808230506,6.45779142438516,7.06931560196339,7.10643218251178,7.03452398537978,8.14312812397653,7.63589953848007
"FAM161A",6.03562412965373,5.74146725606375,7.04439422865353,5.76288055860667,5.68650080731815,6.59245718677015,5.4528592940962,5.71699116868154,6.77478719135414,6.73876797188399,6.03121895120628,6.60733046171833,6.0245858598904,6.14567765896611,6.78790268995206,5.97728015249911,6.12101560824512,5.66391412667118,6.32732826229308,6.00225267680079
"ARG2",4.79181459199027,6.55918601877766,5.57591766356991,4.41278220265993,6.65535197173705,7.36457251983803,9.1699250264891,3.44625755346239,2.16992820742773,5.5789390149124,8.06608924428968,6.18784710734012,7.9134879005532,5.98868491396822,6.93663805677359,4.10433749859068,7.80864253226664,7.36544767603919,5.63807412687849,6.18586674348372
"MXRA8",3.56071617709688,2.74416324884498,2.78659845275167,1.8875291699121,2.60881160774742,1.72247039626762,1.43296475058118,2.43296207893112,1.43296475058118,0.137516639099783,0.678080921928466,1.58496730969661,1.63227286934698,1.07039619785143,3.40599372070825,1.53605787504212,1.26304041705061,1.84800091403561,3.39231879677338,2.56071739971824
"NRBP1",6.84549017639611,6.22881888285521,6.58195390144328,5.29645777446917,7.5630056293551,7.53138153849983,5.79960568146432,7.98413365151946,7.5085871913149,6.87528872110983,6.76950742367226,6.66391398439359,7.24222149038866,6.40429023477482,6.47897196677005,6.8265486144006,5.39231776627754,7.44294357876223,7.298291822278,5.77346919165198
"MFI2-AS1",5.52356226968634,6.17592394160662,6.2705291292583,3.21723226750483,5.97956832873147,4.87774474066152,5.72792072676978,5.91647688329449,5.55151632523886,5.71699116868154,5.63226850636542,5.38543138233583,5.49185341692854,5.59693544046469,5.83541909313659,5.8826432938864,5.17392733163827,5.32192845556108,5.52042256283906,6.82273027539107
"AP4S1",5.99774425183349,6.47086236206251,8.16842146099774,5.82273040283761,4.73876837713531,5.02236825693455,7.29462084078303,6.83289014071693,6.46107027778957,7.18586664439753,6.35049742388499,6.0531115537329,7.38111038064345,7.33002060550016,7.17192745440166,7.23170129501669,4.72246657094638,7.36544767603919,6.89845035373787,7.10013677643815
"CHPT1",3.21723226750483,4.54843724123225,5.51727600820846,2.96347597358273,0.678080921928466,2.03562742849482,5.08321379382268,6.4854269881853,4.78659688460631,4.85798149260853,4.00898967931085,4.13750434346279,1.13751008143976,4.65535240111047,4.90207406181736,5.68929944012793,0.765543232779434,5.1251555447019,-0.321910061312061,4.9541967757723
"MBD1",1.76553898957745,4.26303515723727,4.29278248529656,5.32192845556108,4.67807246866528,2.96347597358273,5.8073551796817,1.13751008143976,4.85299808681567,5.40599269993406,3.05311307464531,3.72246711742147,0.378522720865208,1.32193386565598,4.71699144295808,4.13750434346279,5.62935691153312,5.20163425320629,4.45285962347852,4.4059930401922
"UBL3",7.820817245672,7.4346283110295,7.2742617544544,7.80283950554304,8.16239137911275,6.59693529142597,6.12928322304424,9.01178635915498,7.1147835513404,6.84423511331967,8.1794115729393,6.60585001531561,6.44625639533623,7.68229244166915,8.3957483710144,7.330916967723,6.85049953877502,7.87036478123704,7.16892288210971,9.06042576579897
"SCARF1",2.53605538764331,3.91647759986458,3.21723226750483,-0.151987063589206,2.40599508173938,2.16992820742773,4.51727632320728,4.92599989312688,3.49825214424854,1.53605787504212,1.6780764135276,2.88752722032816,0.137516639099783,2.94486031943625,1.4426878274713e-05,3.12101705923057,3.21723226750483,2.26303741144533,-0.151987063589206,4.0531122055527
"CD3E",6.34518362464092,10.201878875549,5.82273040283761,5.63517423695559,6.7970131075749,5.71149518197354,6.71836176314642,7.2854023113427,5.97039376800956,10.2753097623311,5.67525166837803,5.92599965584157,5.20163425320629,6.01122747909689,5.51727600820846,5.52042256283906,5.62935691153312,6.20554910666015,5.42626509021253,6.44956153968131
"CCL24",4.61471043297021,3.33628481627466,3.27798623461347,3.08746453853762,3.63226937896279,2.0703927628755,4.39917177756139,3.18586813068963,2.84799891029667,2.80735698304905,4.74416163388935,2.13750680259857,3.58496370296652,2.86789844028588,2.26303741144533,3.13750516317519,3.82782004059939,2.92600131683792,1.37851717207014,2.76553686797177
"LYZL6",5.33985035910558,4.82273065773066,5.74146725606375,5.13750393360642,5.56681545837691,5.85299783721451,5.44956170474936,6.76950742367226,6.18982475650946,5.20163425320629,6.23266094863801,5.56681545837691,5.13750393360642,5.89965926803488,6.01792213063537,5.36457278246451,6.24982473819502,5.76818458949159,4.94485891421494,6.16792006620492
"INSL3",5.18189804054498,5.95884290718776,6.46760571309938,5.539159121365,6.03342322179622,5.36807022585287,5.27052931613586,5.46270707781185,5.35755235649488,5.22110411214934,4.59096183997112,5.00450184167258,6.21334747616672,5.16591234080055,4.88752575813848,5.44956170474936,4.90689107650679,4.86789695806621,5.0443945565387,5.48864386116668
"TRIM44",8.21383333169124,8.27937847766818,7.67242541269184,8.16992505153589,7.96231771278894,7.31560254720261,8.82368571246657,7.69974601736471,8.24555275379094,7.60214216494888,8.44003864203504,9.06393433271028,8.19229286379367,8.62131933764941,8.55228487837439,8.01736526097374,7.89602966354329,8.15633598726201,7.86170734861058,8.47532816315895
"HAX1",3.95419724115757,1.8875291699121,3.70044082790608,1.92600321511712,1.76553898957745,1.20164013374315,3.33628481627466,2.53605538764331,2.76553686797177,3.92600036769739,2.67807415932188,2.94486031943625,3.5360541439423,2.16992820742773,2.26303741144533,1.9634778231882,2.29278469350044,3.05311307464531,2.16992820742773,4.96347458637707
